"estimated_species_name","Year_of_Recommendation","OHI_region","status_adjusted","control_adjusted","notes","carta_provenance","estimated_genus_name","species"
"farfantepenaeus californiensis",2017,"region_2","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","farfantepenaeus","californiensis"
"galeocerdo cuvier",2023,"region_2","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","galeocerdo","cuvier"
"galeorhinus galeus",2023,"region_2","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","galeorhinus","galeus"
"gelidium robustum",2012,"region_2","maximally harvested","no increase","All 4 species are in Baja Cali/Baja Cali Sur, but from what I gathered from the text/map, they are on the west coast not actually the gulf of california.","original estimate; Carta recommendation available for this species in this region","gelidium","robustum"
"gracilariopsis lemaneiformis",2012,"region_2","development potential","increase",NA,"original estimate; Carta recommendation available for this species in this region","gracilariopsis","lemaneiformis"
"gynglymostoma unami",2023,"region_2","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","gynglymostoma","unami"
"haliotis corrugata",2023,"region_2","decreasing","decrease","specifically says to not increase fishing effort on the Pacific Coast, but will assume standard throughout Baja","original estimate; Carta recommendation available for this species in this region","haliotis","corrugata"
"haliotis fulgens",2023,"region_2","decreasing","decrease","specifically says to not increase fishing effort on the Pacific Coast, but will assume standard throughout Baja","original estimate; Carta recommendation available for this species in this region","haliotis","fulgens"
"hoplopagrus guentherii",2023,"region_2","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","hoplopagrus","guentherii"
"isurus oxyrinchus",2023,"region_2","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","isurus","oxyrinchus"
"larkinia grandis",2023,"region_2","maximally harvested","no increase","Within region variation in status, took most conservative","original estimate; Carta recommendation available for this species in this region","larkinia","grandis"
"larkinia multicostata",2023,"region_2","maximally harvested","no increase","Within region variation in status, took most conservative","original estimate; Carta recommendation available for this species in this region","larkinia","multicostata"
"litopenaeus occidentalis",2012,"region_2","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","litopenaeus","occidentalis"
"litopenaeus stylirostris",2017,"region_2","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","litopenaeus","stylirostris"
"litopenaeus vannamei",2017,"region_2","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","litopenaeus","vannamei"
"lutjanus aratus",2023,"region_2","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","lutjanus","aratus"
"lutjanus argentiventris",2023,"region_2","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","lutjanus","argentiventris"
"lutjanus colorado",2023,"region_2","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","lutjanus","colorado"
"lutjanus guttatus",2023,"region_2","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","lutjanus","guttatus"
"lutjanus inermis",2023,"region_2","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","lutjanus","inermis"
"lutjanus novemfasciatus",2023,"region_2","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","lutjanus","novemfasciatus"
"lutjanus peru",2023,"region_2","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","lutjanus","peru"
"lutjanus viridis",2023,"region_2","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","lutjanus","viridis"
"lyropecten subnodosus",2012,"region_2","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","lyropecten","subnodosus"
"macrobrachium tenellum",2023,"region_2","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","macrobrachium","tenellum"
"makaira indica",2012,"region_2","decreasing","decrease",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","makaira","indica"
"makaira nigricans",2012,"region_2","decreasing","decrease",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","makaira","nigricans"
"megapitaria aurantiaca",2023,"region_2","maximally harvested","no increase","Within region variation in status, took most conservative","original estimate; Carta recommendation available for this species in this region","megapitaria","aurantiaca"
"megapitaria squalida",2023,"region_2","maximally harvested","no increase","Within region variation in status, took most conservative","original estimate; Carta recommendation available for this species in this region","megapitaria","squalida"
"megastraea turbanica",2023,"region_2","decreasing","decrease","recommendation is no increase, but decided to go with decrease based on deterioration","original estimate; Carta recommendation available for this species in this region","megastraea","turbanica"
